# ANNOTATIONS
uid,text,annotation_type,start_offset,end_offset,color,source,confidence
,08031aea-be48-4506-be24-cde24855650d,bcf6c291-38b1-4494-aaa8-8ea574c4d3d3,nmod
,a5908095-ab8b-4e8e-bcac-9343e92b3c10,91c37833-058e-409b-90a6-042309d4eed2,nmod
,5a1fe610-f3e2-45c5-af5d-a7d225c5942f,5df392b2-4447-4336-a14d-53582eeb89b6,nmod
,b8a1c8ce-c13e-451b-83ee-3adaf4368f8f,f7fdf067-3dd6-4c70-b1fa-a4633d3ec41e,compound
,6ac79b20-497f-417e-ac9b-7b8a3043aa52,1300c6f4-215e-4431-8334-827a660a7cc4,nmod
,ef00ed5e-be33-4741-9eab-0c52ec3dc279,6ac79b20-497f-417e-ac9b-7b8a3043aa52,punct
,8d4179d6-eb65-4ee0-bed0-4697e23817d8,3bed8033-9109-412d-b043-76afdbe6cf6f,case
,c93db2e3-a166-4994-9d6e-54a57c2fc6b2,5a1b1642-7701-42d0-bbfd-e4e469e50d8f,nmod
,97da94e6-7b0f-4c8d-b2ea-d93b39340ecb,08031aea-be48-4506-be24-cde24855650d,conj
,697f2852-bfc6-4d05-a60a-07bfe6d0dfdc,f3ee130f-d140-45a5-af02-b8655bc7c616,case
,105d6eae-3652-45d1-ad65-d5c84076c87e,bd1eac83-f3f4-43d7-9126-56bc5aee13f6,conj
,b3972321-ac1f-421e-96f8-597ed5e70369,e586e8b9-07c9-465c-acaa-d64b5149edc9,case
,fb17f142-4f43-4861-a43e-0501c4f60413,7ecbdc6f-a65d-4693-afa5-22b7b4cc02f1,punct
,11d98917-6d31-4f14-8192-2168f815405f,a78656c8-6a44-4380-9026-8c9c42c2a1d2,mark
,085ad2ba-4b6b-4bb6-9aeb-4a8077dba078,ad831cc9-96cd-435c-82e7-ec515a68caaa,nsubj
,f2218b12-a38d-4237-a576-f5897260469b,4e582538-aa86-4745-9ed0-c4b71cd8a519,case
,2f3329e1-c33e-4add-8d29-f59e7ffd4ede,3ed79d3b-ce13-4a8b-8183-98a2256bdbd9,punct
,f04a3e68-0719-40a8-9ef9-a9c02ca36600,1300c6f4-215e-4431-8334-827a660a7cc4,nmod
,33094c98-9f95-45c6-8c95-433932df6dcb,11987ee9-2eec-4cad-8885-120cb3a7a19d,compound
,ce2b296f-7def-4c2f-8524-d4dfb68a9566,cc66bec6-1b5d-4a76-893f-e3103cbbe003,case
,76ca1f46-f7a3-4bb3-9df7-e09378322298,2d488678-280e-4e8e-a9ad-ffa7aea2fd5e,amod
,d018dbb9-f3fb-4332-892d-e54554886574,085ad2ba-4b6b-4bb6-9aeb-4a8077dba078,compound
,b690d50e-dbb0-4ab2-ac06-29a3e506992a,76166ffb-ccc8-4f4a-a0a7-e6c408699142,punct
,d5fbc532-0cba-4f0a-8732-d66b3369f6fc,b4c36fcb-5994-4622-8ba4-16dce639114b,amod
,af5f1643-9887-4bc6-9800-fc1581d8977f,f7fdf067-3dd6-4c70-b1fa-a4633d3ec41e,case
,29301916-4bb6-4e9a-8dcd-e2fa5e82dcd4,453fcc59-dddc-4347-80c4-8e98ab26c8f1,punct
,d4d99ab0-56dd-4871-a4b4-abf9138abbf8,65b69c14-4e6c-46d0-acce-1f3ebf8dfa6a,nmod
,f10d76db-eb7a-43fc-af63-7b6cb32d5caa,2f271b89-48a2-43aa-ab24-cc27da6b4b5a,nmod
,a9c88fd8-c8b3-4332-b74f-98046ff476c1,3c55716b-0a0b-4696-bf29-13fc6d7c005d,nsubj
,853bf713-16de-4432-81d8-240dfefed832,48fc940e-32e0-40d9-a241-3d6b49cd4c42,nmod
,910d4060-6aa9-42f5-9198-c9d6bf646291,c93db2e3-a166-4994-9d6e-54a57c2fc6b2,case
,cd8d9290-1a19-49b2-9bb3-4b208748f67e,1300c6f4-215e-4431-8334-827a660a7cc4,nsubj
,c1bfc23c-728c-4945-b08c-30566954b2c6,853bf713-16de-4432-81d8-240dfefed832,case
,55e11a8c-59a5-4b21-8d4b-f495d4346e67,2cb95e69-55b1-47c4-b98e-2551a837ce7a,dep
,22df0bf0-92b8-4835-b0d6-83041643f93c,5a1fe610-f3e2-45c5-af5d-a7d225c5942f,case
,bca5b2f5-19c7-4a1f-bf9d-a3ab1a16aa2b,8562b1ee-bb8c-4af2-b365-4751d2cf38d5,amod
,1c083145-338e-441b-8260-21494bffa0bf,71d82ac5-432e-46dd-837f-f593d6e6c8aa,punct
,ae09b25d-cd4b-421b-a8e3-b154ce4d77f2,65105cb2-65fd-48d0-bcdc-8445095c1d27,det
,7dd91f9e-48a3-4377-9b2e-473c00b245fa,f04a3e68-0719-40a8-9ef9-a9c02ca36600,amod
,0d45983b-9f57-4adf-be9c-5f1440cf7f80,3f4507f2-eaa9-4cc8-8b79-71c8e3a7f3bd,dep
,f77d0eba-d632-43b5-b89c-4084b8b5673d,2d488678-280e-4e8e-a9ad-ffa7aea2fd5e,amod
,b59d1b38-c9e1-4ab6-9e81-2bf8d6db03d8,256e8da8-b55e-41dc-a134-9761a1df9bce,case
,7160b5ac-6b97-4de1-9967-974cfa2c05a2,71d82ac5-432e-46dd-837f-f593d6e6c8aa,punct
,30aa055f-08ef-444c-9cd9-011f3b93fd60,02a49a2a-dad2-4535-be65-8453b43eea5a,cop
,a12a0330-f22c-45ef-9c8b-3a42fba095ac,c4e93155-f5aa-4573-b3fb-08c38a5923ed,advcl
,52bf5f25-2f1e-4804-8a78-246eb5fb1f38,a78656c8-6a44-4380-9026-8c9c42c2a1d2,dep
,49d2bd95-9986-44ba-9028-368ca5e7d123,2185589d-7185-4c1e-b4de-1adb4f5c3254,amod
,079a29fe-289c-4b4b-8dff-6b6b8a52c0e8,55e11a8c-59a5-4b21-8d4b-f495d4346e67,punct
,add54f42-17ff-4d56-adc7-f5cb1b70f405,fc3e91c2-c4b3-42fb-885e-36d88a2fc67f,punct
,e55e274e-1430-4daf-aa85-7f64c323e1e0,a9c88fd8-c8b3-4332-b74f-98046ff476c1,amod
,43380b91-80ab-4fb7-bdb3-b53f2042ecc5,2f271b89-48a2-43aa-ab24-cc27da6b4b5a,amod
,5d31a892-3401-4a0a-a395-145eb14bbaa3,ad831cc9-96cd-435c-82e7-ec515a68caaa,punct
,510311e1-e3c8-4eae-b3bd-32067dfc1a3a,4cd14d30-2f99-4c44-92a3-803c1ba6c103,conj
,c84cbb64-5a8b-4bb4-8b38-2e8c2c2d7307,2c3efa78-4b0b-4448-915d-89e9cb54ff3c,cc:preconj
,456d1e65-eed0-4d74-8839-d29415cdffc1,3f4507f2-eaa9-4cc8-8b79-71c8e3a7f3bd,punct
,4e582538-aa86-4745-9ed0-c4b71cd8a519,a8a49bb1-b568-4c17-a2c3-9b1474ebb57e,nmod
,588dcc4f-7d08-4d26-9452-08f692f027f2,fd48c0f2-f0ff-4d6b-b07e-30356be6d013,mark
,ef8def8d-8c95-48c9-ac71-0e62ce17d464,4fa462fa-3d87-4dd7-a055-7d101c61e21c,det
,14da0675-9e82-4c1b-9c13-94af2cf2d2bc,f57bf33b-c634-41a4-82fd-394e5afe767e,nmod
,c4b287bb-e02e-4d36-8246-e40179e13c3d,c69de7aa-19a9-4db4-97b4-3f6bce519f1f,case
,85b4f948-e5e1-4307-9809-4b122a842aac,65105cb2-65fd-48d0-bcdc-8445095c1d27,compound
,2461062c-9fee-4fcb-9735-813b21634067,30932d80-3da5-4999-8b8f-64b82eff9b93,case
,46f2855e-c5f8-451f-a606-eed47c38ab90,4b5dbad9-05c6-4b24-9362-f872128a2c51,punct
,b7bab553-aec6-4cfd-8d13-1468edbf3305,ecbbc7a5-b697-4815-85b0-68b290618564,case
,db7ffe78-7167-4d27-988e-968c15e213e4,02a49a2a-dad2-4535-be65-8453b43eea5a,nmod
,65691938-6148-4b00-a3f4-2f883c97d699,0b316526-56c8-4a04-b140-90b7959f4a5a,conj
,3dbf1a63-4876-42c1-adbc-ea4384dc126d,062ed02c-cc50-44ad-bcd8-a4805b8bb03f,nmod:poss
,71d82ac5-432e-46dd-837f-f593d6e6c8aa,a78656c8-6a44-4380-9026-8c9c42c2a1d2,dep
,3201333b-8fac-4f7e-a3d6-3f4ce80043be,2c3efa78-4b0b-4448-915d-89e9cb54ff3c,amod
,062ed02c-cc50-44ad-bcd8-a4805b8bb03f,f58a4a7a-cdf2-48d9-8885-b17f98d7f5c1,dobj
,b33654db-dc0c-4925-8b76-ab697a0d1211,fb82e249-1194-4009-a312-2deea255d666,dobj
,70af8fad-b0fa-4e37-bba3-06794bd77d3d,0409ce13-5745-4156-9dd6-9d84ea0ed6b4,punct
,4817b23c-c986-479c-995f-474e536e40e7,b335f47f-0106-429d-bacd-26fe7b582998,compound
,060db851-256a-4cb9-b700-f832d1cbed77,0409ce13-5745-4156-9dd6-9d84ea0ed6b4,dobj
,79bd4f84-52a6-4d48-8eb4-e66820654fd5,ec54da7d-4f37-4d5b-a6d0-14acb73b26c2,det
,7bcb1bf2-8906-49c5-a8a8-556f8f300957,1300c6f4-215e-4431-8334-827a660a7cc4,punct
,9d3d50c1-6dab-4705-a261-c4517c8edc40,2cb95e69-55b1-47c4-b98e-2551a837ce7a,nsubjpass
,17d83693-5f64-4db6-a37d-9e4352a5856a,a2e608c1-97a0-405c-9caa-95c8622b6487,auxpass
,65b69c14-4e6c-46d0-acce-1f3ebf8dfa6a,61ad08c0-286c-45eb-890c-2a0a4affa49a,nmod
,fdd63874-c0f1-4253-91bd-286396336b1e,f58a4a7a-cdf2-48d9-8885-b17f98d7f5c1,aux
,54e60a37-b4b2-47cc-8a20-621c41e52924,87ff5c32-a359-4888-a825-536cf6ebd0f3,compound
,8685948e-0967-497d-8608-944ff9b4c2ab,7ecbdc6f-a65d-4693-afa5-22b7b4cc02f1,nmod
,9bd390ab-dcb2-4839-82c4-a7f7dad006fc,11987ee9-2eec-4cad-8885-120cb3a7a19d,cc
,b0dd6b7f-fa87-456f-ab30-19c27e4d29a8,ec54da7d-4f37-4d5b-a6d0-14acb73b26c2,amod
,028deaba-29ab-4758-bb9a-2cbc822d8967,9d3d50c1-6dab-4705-a261-c4517c8edc40,compound
,c827dcce-00eb-46b7-a8da-297855c1c648,0045aa7a-694d-4baf-bfdd-22b70df50a80,case
,76166ffb-ccc8-4f4a-a0a7-e6c408699142,a78656c8-6a44-4380-9026-8c9c42c2a1d2,dep
,8381d8e5-683e-4687-acc5-7fe2d9ee3914,4cd14d30-2f99-4c44-92a3-803c1ba6c103,case
,2c1c931f-0baa-49f6-9434-0b7e4fee9702,c0d71127-f4f1-4a57-a658-74e742318e1e,det
,264caa0b-a197-449d-8252-d25975c3e5a1,b1d27dd8-8765-4c5b-a07f-742fd9b6b83f,compound
,a3ca2c86-d77f-43b6-9f79-fd4d09c65d6e,f0a580b2-097f-4466-bc2f-ef57cf2fcfc9,det
,2d9788b2-d591-4ed6-aaa9-db955f7150e1,14da0675-9e82-4c1b-9c13-94af2cf2d2bc,det
,046f4c6e-ce4f-4cbd-bc79-8a3eff5197ac,823b48fe-fc45-4396-8027-eca9cd180252,conj
,26500447-3a65-4472-a40e-8137d95b947e,c0d71127-f4f1-4a57-a658-74e742318e1e,compound
,e808670d-e946-4645-ae51-1efe1f0b2bae,2d488678-280e-4e8e-a9ad-ffa7aea2fd5e,nmod
,668845c9-2871-4053-a99b-0176e433fc5a,fb82e249-1194-4009-a312-2deea255d666,punct
,4a9aa089-74bf-4b2b-b94f-57db75ee5f5d,a9c88fd8-c8b3-4332-b74f-98046ff476c1,punct
,100f5731-def8-49aa-85de-e284833088d6,e391b379-1e79-4910-a762-39abdcffa8ae,case
,e25602da-a192-41f2-8086-80bdbc4d4edd,5bcf3b64-38cc-421b-b411-b7041a733650,compound
,ec54da7d-4f37-4d5b-a6d0-14acb73b26c2,3f4507f2-eaa9-4cc8-8b79-71c8e3a7f3bd,nsubj
,78e01445-79c4-4cbd-ae47-0d014e10a625,89703788-880d-49ca-b651-d589f7705793,punct
,7038c97e-9681-40bf-bc62-5140896a9260,b1d27dd8-8765-4c5b-a07f-742fd9b6b83f,amod
,742b9f72-d32e-4088-9a4f-516a5b3cb098,65b69c14-4e6c-46d0-acce-1f3ebf8dfa6a,case
,f57bf33b-c634-41a4-82fd-394e5afe767e,bbb9c7e5-4e7a-48f8-ba55-246e3ab8272e,dobj
,576d9f6b-b567-41b6-a84c-8aa4e6cc4f22,d8c1a2f1-bac7-4d5a-bced-1517b2a8f375,dep
,5ebd8bcb-0c16-423f-b9a3-e42bf8472f22,7bc53964-c69b-436e-a2f3-42e7653b0ec5,punct
,4cd14d30-2f99-4c44-92a3-803c1ba6c103,f7526c6c-3cc0-4c11-b04e-8325a340908e,nmod
,bd1eac83-f3f4-43d7-9126-56bc5aee13f6,2cb95e69-55b1-47c4-b98e-2551a837ce7a,nmod
,ded9da99-77e9-44ae-adcc-4e489d44eb38,61ad08c0-286c-45eb-890c-2a0a4affa49a,amod
,5a1b1642-7701-42d0-bbfd-e4e469e50d8f,cc66bec6-1b5d-4a76-893f-e3103cbbe003,nmod
,bd5b1e48-8c33-40fd-befe-7c239f623f39,ecbbc7a5-b697-4815-85b0-68b290618564,det
,442a7cf2-a189-4e8e-9976-612649bc2332,1300c6f4-215e-4431-8334-827a660a7cc4,mark
,d96b46f5-1578-469b-a985-c71769dfe723,fd48c0f2-f0ff-4d6b-b07e-30356be6d013,nmod
,281ab441-2869-432f-9dfb-5c16ffc9b40d,8150c4f5-5272-452d-9f3e-c349b9a038bd,nmod
,2fc7443e-c5b7-499d-8637-7e53242c0129,f7526c6c-3cc0-4c11-b04e-8325a340908e,amod
,bff8e027-8d4a-4ea3-9d68-121c1e55bc8c,cdbe3092-16c8-442a-a135-4dc4aa404381,det
,0fc661f4-755b-4e82-bbf6-9432ec4eb6c6,b1d27dd8-8765-4c5b-a07f-742fd9b6b83f,case
,8d534d58-cfcc-4f08-8e59-7d50aea90c8a,f10d76db-eb7a-43fc-af63-7b6cb32d5caa,case
,f84ce3d9-7be0-4678-ad31-3ed1e525cd58,54c9fd52-5304-4ff7-ab80-8ec69ff73d5e,amod
,a8a49bb1-b568-4c17-a2c3-9b1474ebb57e,b2c7c2a9-27a3-4593-9728-b8c99319e74d,dobj
,bdd9ccbd-0a60-4f99-9273-0fbdf55ba5be,720cb1ba-5b3b-4d69-bc09-21e596af6c73,punct
,823b48fe-fc45-4396-8027-eca9cd180252,e391b379-1e79-4910-a762-39abdcffa8ae,amod
,2f22eb1e-14b7-4eee-a85a-ef41820f4249,cd8d9290-1a19-49b2-9bb3-4b208748f67e,nmod
,428fbe8d-b903-4d45-9b4e-a178b2aff59e,bd1eac83-f3f4-43d7-9126-56bc5aee13f6,cc
,3dbb5ca1-8b38-4d0e-8cb7-28694cf940c4,97da94e6-7b0f-4c8d-b2ea-d93b39340ecb,compound
,2d48cdd9-9000-4b5b-b204-d4a16cf10286,3c55716b-0a0b-4696-bf29-13fc6d7c005d,xcomp
,54c9fd52-5304-4ff7-ab80-8ec69ff73d5e,f3d3d05d-ed8b-42cb-9412-2b3288d87eae,nmod
,3e13aecb-4e27-41a2-a5d3-741e40002d8c,f3d3d05d-ed8b-42cb-9412-2b3288d87eae,dep
,ceee3f8f-0fb4-402b-ad62-0790bdebe51a,8150c4f5-5272-452d-9f3e-c349b9a038bd,det
,0c57861d-2dda-4508-ae75-41dc25a9668f,02a49a2a-dad2-4535-be65-8453b43eea5a,dep
,f7986ecc-b11e-42dd-b352-8304b50b7c42,d96b46f5-1578-469b-a985-c71769dfe723,det
,da5a1aae-826f-47cf-bd7c-6bbc66853c2f,cc66bec6-1b5d-4a76-893f-e3103cbbe003,amod
,fc76cd01-1fab-4e5f-a985-6b42a5ce5222,52bf5f25-2f1e-4804-8a78-246eb5fb1f38,punct
,2d488678-280e-4e8e-a9ad-ffa7aea2fd5e,c4e93155-f5aa-4573-b3fb-08c38a5923ed,nsubj
,d13395ea-a2e7-4a38-84fb-7d8be5509d38,55e11a8c-59a5-4b21-8d4b-f495d4346e67,punct
,f7526c6c-3cc0-4c11-b04e-8325a340908e,0b3e1aae-2de1-4905-bcc9-308024397782,dobj
,31ea66e7-8bf9-4097-9ba6-3b11fe560a46,b4c36fcb-5994-4622-8ba4-16dce639114b,case
,f0a580b2-097f-4466-bc2f-ef57cf2fcfc9,7ecbdc6f-a65d-4693-afa5-22b7b4cc02f1,nsubj
,ec11b4a7-1961-493c-928e-c13403a4a07a,02a49a2a-dad2-4535-be65-8453b43eea5a,cc
,4c6bb37d-f938-488d-b178-88f9fbff4ce6,ec54da7d-4f37-4d5b-a6d0-14acb73b26c2,acl
,e3fa89fe-736f-45e9-bc75-6260ab57f7c1,3ea84bc6-9f16-4311-adc3-689d8feb518a,advmod
,b4c36fcb-5994-4622-8ba4-16dce639114b,1872e844-968d-493c-8fad-565baf5861a5,nmod
,cf274524-628d-4d53-8ac6-0eabf88cae5b,e808670d-e946-4645-ae51-1efe1f0b2bae,amod
,d8c1a2f1-bac7-4d5a-bced-1517b2a8f375,abeb6aff-b290-4bfb-8557-4a4e9ede7859,nsubj
,e0f7fd46-2fae-4fbb-9660-3bd1b13fe45d,5bcf3b64-38cc-421b-b411-b7041a733650,dep
,30932d80-3da5-4999-8b8f-64b82eff9b93,f58a4a7a-cdf2-48d9-8885-b17f98d7f5c1,nmod
,dd243a13-6243-426f-aac0-444deaa7993f,abeb6aff-b290-4bfb-8557-4a4e9ede7859,dep
,98443f45-f231-45b7-8d9b-8eda4f6ba87e,d96b46f5-1578-469b-a985-c71769dfe723,case
,b1d27dd8-8765-4c5b-a07f-742fd9b6b83f,4fa462fa-3d87-4dd7-a055-7d101c61e21c,nmod
,37ac9b49-2c44-474f-9fe6-855a25db6035,48fc940e-32e0-40d9-a241-3d6b49cd4c42,case
,c69de7aa-19a9-4db4-97b4-3f6bce519f1f,54c9fd52-5304-4ff7-ab80-8ec69ff73d5e,nmod
,cac97ab6-2e75-4496-a0c2-3c367b021ed6,b249c953-a2fa-4089-8949-c42185282037,amod
,6cc1b353-cf3c-4010-b899-300256693949,f58a4a7a-cdf2-48d9-8885-b17f98d7f5c1,punct
,aef27a6e-7355-4465-bb0b-6610e7a7ebdc,faded340-55a7-48fa-b029-3fdd57b2ba73,punct
,4d97e915-cb27-4a3c-8385-340cf293a26e,3c55716b-0a0b-4696-bf29-13fc6d7c005d,punct
,577779f5-4a04-413a-ac97-6eeb768e62d2,062ed02c-cc50-44ad-bcd8-a4805b8bb03f,amod
,2a21b4e1-08fd-4157-ad65-62e337b2be0a,ecbbc7a5-b697-4815-85b0-68b290618564,compound
,dfaca0ad-cd08-4d58-bd19-f3f2b19b1498,f7fdf067-3dd6-4c70-b1fa-a4633d3ec41e,amod
,e391b379-1e79-4910-a762-39abdcffa8ae,a435d922-225b-4603-b9f2-4939c8ddc554,nmod
,5bcf3b64-38cc-421b-b411-b7041a733650,f3d3d05d-ed8b-42cb-9412-2b3288d87eae,nsubj
,0045aa7a-694d-4baf-bfdd-22b70df50a80,b33654db-dc0c-4925-8b76-ab697a0d1211,nmod
,7a543f63-2790-46a0-8d10-564596096c77,a12a0330-f22c-45ef-9c8b-3a42fba095ac,auxpass
,658f538e-df62-441d-b85d-51457b770df3,4cd14d30-2f99-4c44-92a3-803c1ba6c103,cc
,4f953de5-6259-44b3-b2ed-df0ead638424,a8a49bb1-b568-4c17-a2c3-9b1474ebb57e,amod
,45360f1a-85ef-4ab5-b2ef-56f7cc139b4d,b6d7063e-7ffd-4cb3-9500-6c763af2d39a,case
,fd48c0f2-f0ff-4d6b-b07e-30356be6d013,3f4507f2-eaa9-4cc8-8b79-71c8e3a7f3bd,advcl
,451667b8-151b-4c75-81b9-4e44b002e1bd,5df392b2-4447-4336-a14d-53582eeb89b6,amod
,a812369d-1ade-457f-a43b-9fd020cb8c0f,bd1eac83-f3f4-43d7-9126-56bc5aee13f6,case
,ba06deae-1c6d-485f-afbe-555723f7f9f3,3f4507f2-eaa9-4cc8-8b79-71c8e3a7f3bd,punct
,b249c953-a2fa-4089-8949-c42185282037,a5908095-ab8b-4e8e-bcac-9343e92b3c10,conj
,e4c72931-1ade-422c-ad2b-3beb50b75f62,7bc53964-c69b-436e-a2f3-42e7653b0ec5,auxpass
,25f50f97-9d31-4136-9fa8-f9725d14b0d1,e391b379-1e79-4910-a762-39abdcffa8ae,compound
,f58a4a7a-cdf2-48d9-8885-b17f98d7f5c1,3bed8033-9109-412d-b043-76afdbe6cf6f,ccomp
,0184284a-3d0c-4513-83c6-5e132f66faf6,4c6bb37d-f938-488d-b178-88f9fbff4ce6,nmod
,bcf6c291-38b1-4494-aaa8-8ea574c4d3d3,a9c88fd8-c8b3-4332-b74f-98046ff476c1,acl
,ae66ce17-1dd6-4a8d-8016-f7c7acf5ecbd,f04a3e68-0719-40a8-9ef9-a9c02ca36600,det
,4b5dbad9-05c6-4b24-9362-f872128a2c51,0409ce13-5745-4156-9dd6-9d84ea0ed6b4,dep
,1872e844-968d-493c-8fad-565baf5861a5,a78656c8-6a44-4380-9026-8c9c42c2a1d2,nsubj
,7423aff9-cce3-466c-aea0-4a9b5aadab4d,0b316526-56c8-4a04-b140-90b7959f4a5a,dep
,bda1f675-3e0e-4ec7-8eb8-61d396cf3fbd,0b316526-56c8-4a04-b140-90b7959f4a5a,cc
,469395c8-028a-4944-b8a6-d62506f5b550,32590a19-529a-4622-bdaf-4b03c5600f2b,det
,20b11e8f-dd5a-467e-bd61-0214791977b0,f58a4a7a-cdf2-48d9-8885-b17f98d7f5c1,mark
,1300c6f4-215e-4431-8334-827a660a7cc4,7bc53964-c69b-436e-a2f3-42e7653b0ec5,ccomp
,dab61a78-b490-46c9-bdfd-c6e9a970e3e7,5a1b1642-7701-42d0-bbfd-e4e469e50d8f,det
,48fc940e-32e0-40d9-a241-3d6b49cd4c42,11987ee9-2eec-4cad-8885-120cb3a7a19d,nmod
,4246e36f-e08a-4c83-8066-9a8e5e739fc4,3ed79d3b-ce13-4a8b-8183-98a2256bdbd9,nsubj
,0b316526-56c8-4a04-b140-90b7959f4a5a,54849161-7171-41e8-bf0e-e5407bf4139f,amod
,11987ee9-2eec-4cad-8885-120cb3a7a19d,abeb6aff-b290-4bfb-8557-4a4e9ede7859,dobj
,32ec7dc3-b3c2-497f-ac3b-49b917645d58,89703788-880d-49ca-b651-d589f7705793,punct
,1eac61f9-6002-4b20-80c5-fecf6aa29e9f,f3ee130f-d140-45a5-af02-b8655bc7c616,amod
,ccbc4eee-60d1-493c-8fbb-3abfb705e8c8,0045aa7a-694d-4baf-bfdd-22b70df50a80,amod
,57f3ed7d-4551-4570-83b6-b1cdcc0f848d,b6d7063e-7ffd-4cb3-9500-6c763af2d39a,amod
,f8fee30e-4ddb-4278-aff3-32c5fe367ef1,c4e93155-f5aa-4573-b3fb-08c38a5923ed,mark
,016bade0-b576-410d-9490-fa77edeb74fb,30932d80-3da5-4999-8b8f-64b82eff9b93,amod
,8150c4f5-5272-452d-9f3e-c349b9a038bd,11987ee9-2eec-4cad-8885-120cb3a7a19d,conj
,7698eaaa-a523-44f2-9013-16c5bf6e3b25,1872e844-968d-493c-8fad-565baf5861a5,amod
,1c2a1e46-924e-4c6f-a5e9-c591fb5d6bfd,2c3efa78-4b0b-4448-915d-89e9cb54ff3c,case
,2f271b89-48a2-43aa-ab24-cc27da6b4b5a,f04a3e68-0719-40a8-9ef9-a9c02ca36600,nmod
,d2be6fee-b9d4-472d-8b24-95dd4fa6ea40,fb82e249-1194-4009-a312-2deea255d666,advmod
,8389a563-30b2-43da-bd54-063687624e8c,060db851-256a-4cb9-b700-f832d1cbed77,det
,7073ff95-65fc-4e0a-9a50-66bedc5d02cd,cc66bec6-1b5d-4a76-893f-e3103cbbe003,det
,3e3f8edd-0dd0-41b2-9151-0bfd1d853627,7bc53964-c69b-436e-a2f3-42e7653b0ec5,punct
,737ba6f9-463f-425c-a33d-93f6424ac7f2,d8c1a2f1-bac7-4d5a-bced-1517b2a8f375,compound
,aab96368-34df-42b2-8680-8bad08cda7f0,a12a0330-f22c-45ef-9c8b-3a42fba095ac,mark
,9806d1ad-3167-4861-aafa-8f9315814b80,02a49a2a-dad2-4535-be65-8453b43eea5a,punct
,e586e8b9-07c9-465c-acaa-d64b5149edc9,2c3efa78-4b0b-4448-915d-89e9cb54ff3c,conj
,bf176172-9f43-4eff-af44-d6f7af767cc1,c8b01e40-9475-4d8b-a6d9-346ee9322c00,det
,3a16b1df-1c9f-41a5-9e9c-915882e1bb15,3e13aecb-4e27-41a2-a5d3-741e40002d8c,punct
,6eb61cf1-0832-419f-a452-01a49832ccfa,5bcf3b64-38cc-421b-b411-b7041a733650,compound
,2e97f706-83ad-4c0e-ab28-e6d39f5e35c5,731e60c7-73ce-4f82-bfd2-4f0d59339f6d,det
,1a4eaea6-0405-4a4d-8865-10f20cdfa70c,f7fdf067-3dd6-4c70-b1fa-a4633d3ec41e,nmod
,24df1707-0166-4f4e-b923-d8f265555e50,c4e93155-f5aa-4573-b3fb-08c38a5923ed,punct
,7ec1e4af-b120-4fc8-8c69-a0e33d263ca0,2cb95e69-55b1-47c4-b98e-2551a837ce7a,auxpass
,b2849f53-6be8-44d6-9203-865548a84585,5df392b2-4447-4336-a14d-53582eeb89b6,det
,5dbbef98-1f20-421c-b590-b43580997bb0,02a49a2a-dad2-4535-be65-8453b43eea5a,det
,a435d922-225b-4603-b9f2-4939c8ddc554,02a49a2a-dad2-4535-be65-8453b43eea5a,nsubj
,7f358b01-bb47-415b-9f45-8f120d18e760,7bc53964-c69b-436e-a2f3-42e7653b0ec5,nsubjpass
,592abb2b-5c0e-48ce-a440-5ba3f70ebc15,c8b01e40-9475-4d8b-a6d9-346ee9322c00,punct
,453fcc59-dddc-4347-80c4-8e98ab26c8f1,a78656c8-6a44-4380-9026-8c9c42c2a1d2,dep
,34a33e4b-0ab2-4368-b1c8-e46496e99804,2f271b89-48a2-43aa-ab24-cc27da6b4b5a,case
,ffb71031-a3e2-4350-b92b-e10a036c0f10,cdbe3092-16c8-442a-a135-4dc4aa404381,case
,938819cc-410d-4fd5-b719-dc4dc00a2680,c8b01e40-9475-4d8b-a6d9-346ee9322c00,compound
,f0a7764b-7329-4716-bc53-6b5f16fe6c3b,d4d99ab0-56dd-4871-a4b4-abf9138abbf8,compound
,1ccd3e36-e7a6-48b3-96d9-8c089d821c9d,c0d71127-f4f1-4a57-a658-74e742318e1e,case
,c27c806a-00b4-4c5a-a31a-a0f166ce24c8,11987ee9-2eec-4cad-8885-120cb3a7a19d,punct
,1a1bbf24-bac3-4a84-ba6a-587c8f5d4917,b335f47f-0106-429d-bacd-26fe7b582998,amod
,ad9abecd-5a61-4c68-89dc-e775b0ef41db,0fda5201-5746-400c-8465-27c14ca63333,advmod
,f555dd82-62d6-4978-883a-6b59c5a90e4f,5a1fe610-f3e2-45c5-af5d-a7d225c5942f,det
,49d59473-3b0e-4c1a-9e82-53b5cde476bc,bc334f39-3094-41b5-a5e7-015bf1bd4287,det
,12dba13c-24b3-4be0-8d3d-2b2df7a19bb0,abeb6aff-b290-4bfb-8557-4a4e9ede7859,punct
,238852e6-a304-4eb3-b679-a390c11e90a4,ad831cc9-96cd-435c-82e7-ec515a68caaa,punct
,ecbbc7a5-b697-4815-85b0-68b290618564,f0a580b2-097f-4466-bc2f-ef57cf2fcfc9,nmod
,dd88c1c8-beac-4119-a79b-8bcf574d0bbc,f3ee130f-d140-45a5-af02-b8655bc7c616,det
,b6d7063e-7ffd-4cb3-9500-6c763af2d39a,d96b46f5-1578-469b-a985-c71769dfe723,nmod
,2c3efa78-4b0b-4448-915d-89e9cb54ff3c,a78656c8-6a44-4380-9026-8c9c42c2a1d2,nmod
